transaction_id,account_id,merchant_id,amount,transaction_date,transaction_time
1847,66,29,31064.42,2014-07-08,17:42:03
1848,10,2,28133.19,2019-11-25,13:20:50
1849,29,15,48037.85,2022-02-21,11:08:07
1850,23,7,35147.4,2019-09-06,23:30:31
1851,67,43,24697.31,2018-06-08,00:58:28
1852,60,36,41738.28,2023-07-28,10:41:28
1853,139,38,8871.57,2019-02-17,13:29:09
1854,153,5,5289.47,2019-06-15,22:23:43
1855,35,31,36587.91,2013-03-24,11:21:26
1856,76,27,37226.22,2020-09-11,17:33:38
1857,108,9,10102.71,2017-11-17,13:24:35
1858,101,43,853.26,2019-04-17,08:30:36
1859,76,36,39928.78,2018-05-05,11:06:16
1860,170,6,7409.93,2024-02-21,20:15:09
1861,30,3,19800.06,2024-08-17,08:38:19
1862,156,9,45099.57,2022-09-07,11:52:07
1863,52,32,11118.61,2023-08-18,02:40:32
1864,89,12,6821.85,2024-03-28,23:33:35
1865,42,34,21800.31,2013-07-26,07:11:06
1866,158,15,38459.18,2024-04-03,02:28:23
1867,46,38,40091.33,2017-11-08,23:28:49
1868,132,14,40564.5,2019-09-14,05:55:56
1869,119,45,20103.84,2019-05-05,23:35:06
1870,110,37,16350.81,2023-10-11,05:31:26
1871,195,39,22968.23,2022-07-08,12:00:01
1872,104,12,9913.11,2023-10-09,16:07:04
1873,36,28,10605.12,2023-07-18,10:39:05
1874,97,49,29921.53,2023-07-03,00:00:38
1875,165,8,21386.87,2018-07-12,07:56:50
1876,157,25,24601.71,2007-06-11,01:07:42
1877,75,50,35100.91,2022-04-20,14:32:35
1878,117,4,43124.92,2024-07-13,23:13:47
1879,31,40,40946.61,2013-03-15,11:44:48
1880,162,48,29077.45,2022-11-23,21:11:16
1881,35,30,2262.01,2010-12-17,10:01:55
1882,157,44,13724.14,2016-06-08,19:28:25
1883,54,16,33251.67,2019-11-21,02:30:47
1884,128,29,40951.31,2011-01-04,15:55:32
1885,82,15,20604.51,2022-09-11,13:11:16
1886,113,43,40998.58,2012-12-12,04:12:06
1887,123,37,38558.06,2011-07-18,03:09:56
1888,42,25,37881.17,2017-11-13,12:03:05
1889,108,2,13478.25,2021-01-15,12:28:16
1890,31,1,26820.76,2018-03-20,15:31:01
1891,142,14,23664.65,2020-12-30,20:44:16
1892,84,16,32399.34,2023-12-03,05:54:44
1893,177,46,22274.35,2024-04-15,15:14:05
1894,60,27,47019.73,2024-06-03,06:26:24
1895,132,16,27141.98,2019-09-11,01:07:10
1896,15,26,8732.42,2024-04-22,18:51:16
1897,15,39,166.67,2022-06-17,06:02:31
1898,155,11,26951.15,2010-03-23,01:08:08
1899,114,17,794.36,2018-10-13,03:29:54
1900,146,1,45427.59,2005-11-07,16:23:11
1901,148,6,29535.79,2019-07-01,16:05:14
1902,176,24,36127.41,2021-12-24,02:24:44
1903,155,32,32652.58,2007-05-18,01:06:13
1904,97,47,18665.97,2022-02-06,07:30:44
1905,131,10,3352.03,2007-09-24,15:07:18
1906,29,49,29075.51,2015-05-06,06:05:30
1907,16,33,47285.33,2021-08-27,05:33:02
1908,129,32,543.08,2023-07-24,05:53:42
1909,76,33,39420.18,2015-05-13,17:48:32
1910,115,48,16979.88,2023-05-16,15:20:41
1911,195,33,43894.89,2023-10-03,10:01:27
1912,128,3,28189.11,2010-02-26,06:13:17
1913,118,47,39850.43,2024-08-14,13:03:15
1914,43,28,48383.98,2018-12-24,11:16:56
1915,141,29,33773.0,2020-02-11,15:25:44
1916,158,38,10900.19,2010-04-13,06:43:57
1917,149,36,6036.11,2023-07-31,12:54:11
1918,39,24,34863.39,2010-07-22,10:48:50
1919,200,8,42289.32,2024-07-25,11:17:15
1920,122,20,30223.04,2020-03-13,14:39:46
1921,186,13,8827.19,2022-12-23,18:23:21
1922,51,42,5805.27,2023-03-21,19:43:34
1923,62,23,9396.28,2022-03-13,08:48:57
1924,43,22,2126.88,2021-11-29,00:43:58
1925,41,23,27529.84,2024-07-17,10:18:30
1926,72,23,1177.51,2016-05-22,14:48:10
1927,116,3,12178.33,2016-09-23,10:44:33
1928,49,2,37694.94,2019-12-20,14:01:58
1929,55,23,13787.85,2022-02-11,06:56:20
1930,9,50,15154.1,2023-01-01,13:24:04
1931,47,43,26917.55,2021-02-27,06:09:24
1932,128,1,25836.99,2009-03-10,11:32:31
1933,42,19,16512.42,2022-11-27,14:33:35
1934,164,43,34825.09,2013-03-02,07:58:09
1935,32,49,20298.0,2024-06-24,22:33:09
1936,58,39,2569.65,2022-02-15,14:13:58
1937,50,28,14494.83,2019-10-01,02:52:54
1938,195,33,39741.43,2023-11-07,02:10:30
1939,82,30,33385.93,2016-08-17,02:54:02
1940,63,42,27527.73,2009-09-27,23:40:30
1941,74,33,15054.09,2015-10-25,18:16:42
1942,70,11,49153.19,2019-03-05,19:56:41
1943,93,8,22322.94,2021-01-26,19:40:07
1944,90,34,31370.85,2023-05-20,02:00:02
1945,63,48,45537.02,2014-06-18,13:46:42
1946,132,5,15317.37,2020-02-20,18:32:58
1947,127,1,26773.61,2024-05-06,15:13:02
1948,96,23,33979.91,2023-07-12,04:18:00
1949,10,30,31739.93,2020-02-24,00:09:26
1950,89,45,22584.54,2014-09-11,13:47:15
1951,23,49,14001.59,2021-05-20,13:06:45
1952,94,49,32721.98,2020-01-24,07:11:21
1953,91,23,43622.42,2023-10-20,02:59:56
1954,80,36,34383.48,2022-08-25,10:24:46
1955,105,45,5657.67,2008-04-22,17:21:31
1956,147,18,10089.61,2015-11-06,20:29:38
1957,57,34,19511.01,2019-04-19,10:38:14
1958,160,47,18612.84,2021-09-12,15:33:48
1959,111,10,46092.67,2017-06-06,02:38:12
1960,102,33,43611.16,2023-08-04,13:34:03
1961,150,11,49409.69,2020-06-15,04:23:22
1962,186,34,10581.24,2021-05-28,11:03:01
1963,172,34,35188.78,2023-04-03,06:06:42
1964,15,36,14801.75,2021-02-02,07:24:54
1965,183,27,27074.32,2013-02-01,13:41:19
1966,21,21,49078.99,2023-11-16,13:56:44
1967,43,33,13666.39,2020-12-05,13:20:08
1968,189,2,37718.25,2021-08-26,03:49:45
1969,199,6,9211.03,2020-11-05,22:55:38
1970,62,19,45731.09,2022-12-31,13:59:09
1971,144,8,8587.47,2017-12-06,02:31:50
1972,107,17,30391.24,2022-08-20,00:45:33
1973,120,8,34903.18,2013-10-01,17:39:35
1974,134,25,29258.44,2024-04-27,12:17:38
1975,119,17,45614.52,2020-02-04,06:00:16
1976,98,33,11034.26,2019-04-26,02:39:02
1977,55,47,9798.06,2019-10-19,18:56:01
1978,149,42,14020.26,2023-06-03,00:52:09
1979,151,20,13859.22,2024-01-12,15:24:07
1980,71,16,8591.93,2024-06-20,09:08:48
1981,22,14,39510.1,2022-08-14,11:24:40
1982,78,30,21063.4,2023-04-24,09:04:07
1983,62,35,14682.49,2020-04-20,14:14:49
1984,57,35,5458.5,2021-10-06,07:12:26
1985,148,34,20818.62,2020-06-16,17:20:41
1986,94,4,26298.43,2022-01-23,13:15:29
1987,50,22,20482.71,2012-01-17,22:44:22
1988,12,18,39252.88,2021-12-02,16:15:57
1989,172,35,5493.55,2013-03-01,20:41:25
1990,44,37,38817.87,2019-10-24,15:17:16
1991,131,37,20242.85,2011-08-06,05:05:54
1992,132,33,20677.09,2017-11-01,17:28:11
1993,3,5,5611.9,2017-11-24,14:40:23
1994,18,6,20305.32,2021-10-02,01:25:09
1995,13,27,2598.43,2021-05-01,15:40:46
1996,188,48,3070.42,2016-04-05,22:52:43
1997,73,35,21788.77,2012-12-19,15:23:31
1998,124,45,48697.26,2020-08-05,18:23:33
1999,34,26,45847.9,2020-07-13,09:28:51
2000,157,29,24204.61,2011-09-15,13:11:23
2001,85,28,36253.06,2017-05-25,01:04:11
2002,63,2,31599.98,2009-06-15,10:42:01
2003,45,34,34732.02,2022-06-16,23:07:38
2004,159,21,21350.16,2016-02-08,08:07:29
2005,187,3,34612.59,2016-01-31,23:58:48
2006,199,49,36324.95,2014-01-07,13:16:50
2007,147,4,19427.6,2017-10-09,00:24:01
2008,119,19,34588.52,2023-07-24,15:00:06
2009,37,24,29120.42,2013-06-20,14:53:38
2010,80,5,26831.98,2021-11-11,15:22:03
2011,99,28,37222.13,2019-08-25,18:44:26
2012,5,34,45036.29,2016-01-18,22:43:11
2013,105,16,14194.99,2022-10-30,11:25:18
2014,17,21,47911.19,2018-05-16,19:22:33
2015,182,3,30522.95,2022-08-27,14:56:25
2016,10,35,16299.2,2018-05-26,22:45:24
2017,192,48,24407.07,2019-02-25,21:10:41
2018,10,12,7354.81,2016-07-14,21:14:52
2019,10,8,36845.23,2015-04-10,23:19:16
2020,96,14,27391.6,2016-09-14,18:09:24
2021,150,29,909.95,2018-11-17,02:31:20
2022,60,35,1907.95,2023-10-06,20:57:02
2023,179,28,36749.69,2021-12-22,00:29:58
2024,18,14,20312.05,2013-03-03,15:00:07
2025,69,9,14533.72,2012-10-24,02:05:00
2026,185,14,26596.47,2023-02-23,04:46:28
2027,184,40,916.84,2020-09-06,19:27:18
2028,179,32,21426.28,2012-12-15,20:43:15
2029,70,10,10177.39,2019-07-15,02:23:27
2030,112,40,32488.61,2022-08-15,00:47:34
2031,76,33,36434.32,2017-11-24,09:48:06
2032,102,45,12791.71,2023-10-19,23:13:16
2033,72,46,37662.4,2020-06-20,00:57:50
2034,154,23,8254.43,2022-05-07,19:12:03
2035,186,25,10319.01,2021-01-03,15:41:20
2036,57,34,36657.19,2021-02-06,07:39:31
2037,8,37,9793.94,2023-02-17,15:53:45
2038,52,26,1333.25,2023-09-07,17:52:21
2039,172,1,34256.62,2020-12-14,09:23:37
2040,96,2,15599.14,2019-01-18,07:37:26
2041,70,49,33478.4,2022-11-06,10:27:38
2042,129,30,1418.56,2023-05-16,02:25:18
2043,189,26,29398.74,2022-05-13,18:39:43
2044,174,10,1700.82,2015-10-31,18:38:52
2045,160,27,39369.99,2014-07-04,16:39:54
2046,112,1,32682.42,2022-07-26,15:45:03
2047,13,19,30082.42,2020-04-23,03:26:17
2048,21,31,17825.78,2008-07-28,08:24:34
2049,158,42,4138.66,2009-08-27,14:34:42
2050,73,42,37875.1,2009-05-18,03:03:53
2051,93,10,29171.73,2023-12-13,03:22:42
2052,185,32,2462.51,2023-12-12,21:08:17
2053,172,50,29493.22,2023-08-20,12:13:56
2054,158,9,20261.56,2011-02-04,02:48:08
2055,77,3,16629.49,2024-08-19,13:38:20
2056,200,37,21513.0,2024-01-06,10:13:22
2057,14,42,7791.07,2007-08-18,13:38:01
2058,85,17,7393.47,2007-03-18,10:08:44
2059,187,26,11026.71,2016-08-11,02:26:49
2060,131,33,1468.03,2016-01-27,07:53:36
2061,151,11,30524.11,2020-04-04,00:34:11
2062,57,9,2185.48,2024-04-11,08:43:14
2063,165,10,44518.8,2022-03-16,06:52:03
2064,170,48,5003.54,2024-01-01,17:45:43
2065,107,35,15069.41,2023-09-25,18:50:53
2066,148,2,6860.64,2020-07-16,00:29:44
2067,162,13,1977.0,2016-12-24,13:32:58
2068,84,48,35364.29,2022-01-06,15:32:32
2069,189,25,39657.44,2023-06-01,06:20:12
2070,31,32,33174.27,2024-03-16,11:27:57
2071,157,37,19821.32,2024-08-16,01:06:42
2072,76,35,46481.26,2018-10-24,09:55:47
2073,169,45,8481.61,2022-02-14,11:47:25
2074,22,46,2572.97,2024-04-24,08:33:17
2075,69,16,38567.73,2022-06-07,00:23:20
2076,125,9,48502.79,2015-02-06,18:12:49
2077,77,18,36925.35,2020-05-21,06:36:31
2078,139,16,643.79,2014-01-20,11:15:30
2079,172,10,20113.95,2014-02-18,17:14:28
2080,28,14,16926.08,2021-03-15,21:11:26
2081,62,22,49091.66,2023-04-21,04:35:20
2082,89,42,39898.53,2018-07-25,09:37:32
2083,151,30,18069.5,2016-04-02,05:04:33
2084,23,4,1191.64,2023-02-21,02:16:28
2085,70,42,143.25,2019-12-24,12:58:21
2086,140,7,25894.84,2023-11-21,21:13:54
2087,56,31,42431.58,2023-02-20,18:47:29
2088,28,19,39455.85,2022-02-05,23:34:58
2089,78,19,5191.34,2024-05-20,00:37:25
2090,200,42,16661.12,2023-09-18,06:29:18
2091,99,2,33563.19,2019-02-11,11:09:50
2092,117,28,28004.56,2020-08-25,20:36:56
2093,42,42,18838.66,2018-02-27,07:31:28
2094,92,34,18844.18,2019-07-17,09:17:50
2095,95,13,1309.15,2024-02-15,02:30:39
2096,149,10,4097.74,2023-08-14,06:37:14
2097,157,38,13501.89,2016-11-04,19:11:57
2098,173,33,23872.01,2020-09-08,11:44:18
2099,111,3,33979.34,2020-08-12,09:35:15
2100,118,33,3959.85,2024-05-24,09:02:26
2101,145,37,23302.36,2022-04-16,09:43:32
2102,126,35,35972.02,2018-01-19,03:58:19
2103,122,33,1247.19,2019-03-11,03:43:33
2104,85,24,7342.98,2017-02-09,07:17:00
2105,175,27,33522.89,2023-09-11,16:50:48
2106,87,44,43985.45,2014-03-26,22:53:07
2107,14,40,13807.33,2016-09-09,06:25:24
2108,62,25,45135.02,2023-08-06,23:41:48
2109,62,1,2370.17,2021-04-11,15:27:53
2110,80,31,14555.45,2023-10-18,07:43:08
2111,86,10,1166.07,2022-05-30,04:11:04
2112,95,33,28978.48,2024-08-06,12:58:06
2113,158,34,49425.09,2017-11-23,15:51:44
2114,116,5,33026.9,2017-11-06,09:17:49
2115,132,17,22154.59,2021-01-29,20:52:55
2116,60,3,6017.77,2022-10-05,20:41:01
2117,127,17,17857.0,2024-08-21,02:45:12
2118,81,38,28156.04,2019-02-24,17:29:15
2119,11,25,41587.96,2018-02-23,15:47:07
2120,185,17,10087.51,2022-04-27,12:07:59
2121,4,4,23471.73,2021-12-02,05:34:59
2122,20,29,3682.94,2023-10-14,21:42:30
2123,34,16,32215.49,2020-01-03,03:37:56
2124,195,21,23676.7,2022-08-16,02:12:06
2125,19,50,36285.18,2012-01-23,18:48:55
2126,26,20,45833.72,2019-11-27,23:24:29
2127,80,43,9839.99,2021-08-03,21:51:17
2128,74,2,22358.28,2009-07-19,14:46:11
2129,37,50,14471.75,2021-04-26,00:20:27
2130,158,36,32235.0,2012-08-17,11:57:03
2131,48,49,31991.57,2018-08-14,06:04:50
2132,56,8,38220.21,2023-05-29,13:48:36
2133,24,40,44058.12,2015-07-02,11:16:00
2134,103,28,26748.82,2024-08-15,23:10:20
2135,86,45,46716.83,2015-06-03,08:59:28
2136,159,7,47588.29,2016-10-30,04:42:35
2137,46,26,24353.62,2011-09-14,22:45:40
2138,187,2,6259.0,2018-06-12,11:57:35
2139,158,7,25056.86,2016-06-30,02:36:11
2140,188,13,15165.91,2022-04-03,15:23:41
2141,137,19,19797.32,2020-07-04,04:07:32
2142,122,16,42074.97,2017-04-16,07:13:59
2143,73,45,32151.99,2010-12-14,21:06:11
2144,38,45,4805.06,2017-08-02,11:16:05
2145,123,41,26425.7,2016-04-10,19:15:01
2146,189,43,10328.88,2022-09-27,00:31:33
2147,119,34,26264.68,2023-11-25,11:59:36
2148,195,5,23097.79,2022-05-13,00:03:14
2149,81,15,31988.22,2019-08-25,14:18:55
2150,60,47,38693.15,2023-11-15,04:15:27
2151,140,10,2884.15,2022-04-06,15:02:41
2152,165,28,19030.85,2019-08-06,20:45:13
2153,171,6,21799.52,2017-03-18,08:02:19
2154,128,17,33286.93,2016-05-29,16:46:41
2155,103,47,47385.01,2024-07-09,16:57:37
2156,52,5,18383.79,2024-06-17,09:41:00
2157,181,29,20260.66,2017-04-10,18:22:36
2158,186,27,46199.27,2023-06-13,15:13:55
2159,114,38,22717.45,2022-06-20,20:32:43
2160,49,19,10337.51,2021-03-14,20:59:37
2161,130,39,14250.5,2016-04-16,23:32:32
2162,138,48,42925.41,2023-03-27,19:57:06
2163,155,16,38656.21,2010-07-08,21:12:24
2164,183,8,8230.39,2015-02-16,08:08:35
2165,123,6,36841.3,2022-03-14,21:06:42
2166,87,1,14015.54,2024-07-01,06:07:57
2167,82,14,29167.08,2024-07-17,18:51:57
2168,2,21,37557.11,2022-03-06,22:07:45
2169,16,30,33077.96,2019-09-13,16:16:40
2170,122,10,47118.42,2023-06-16,02:14:02
2171,2,18,47637.93,2022-12-12,15:23:47
2172,133,24,21742.04,2024-03-02,08:15:27
2173,76,49,39120.13,2018-02-01,14:03:25
2174,69,21,32752.12,2008-07-29,21:05:17
2175,6,35,43154.94,2012-03-20,18:09:31
2176,22,18,14109.73,2024-02-20,04:57:04
2177,127,34,27825.88,2024-07-26,06:37:08
2178,70,48,42840.09,2023-02-18,08:44:18
2179,114,48,47955.73,2019-01-17,19:42:16
2180,149,41,29760.16,2023-11-20,19:19:04
2181,182,7,8278.48,2021-02-19,16:26:46
2182,103,28,9657.67,2024-06-27,22:12:24
2183,8,8,1525.73,2017-12-08,12:50:27
2184,167,38,2124.02,2018-07-04,01:15:59
2185,117,49,20474.7,2019-09-04,15:43:52
2186,2,46,36655.28,2024-07-16,21:03:35
2187,79,26,19188.54,2023-10-18,16:24:46
2188,42,30,42993.82,2016-02-15,13:00:14
2189,43,10,11317.06,2020-08-20,01:51:14
2190,141,35,17253.99,2021-09-29,20:09:50
2191,179,29,9833.56,2014-12-23,08:13:59
2192,78,9,14346.61,2023-07-22,20:57:58
2193,35,38,16167.98,2021-08-06,07:49:30
2194,86,23,21483.67,2014-09-24,14:25:55
2195,182,46,47846.54,2018-10-19,17:39:41
2196,102,38,4989.44,2022-09-04,16:31:20
2197,180,37,40578.3,2013-10-16,01:18:29
2198,32,49,26168.59,2024-06-25,01:57:42
2199,173,46,24849.42,2023-02-02,00:00:41
2200,167,2,9924.59,2018-03-24,12:56:46
2201,14,9,3904.47,2007-07-04,03:43:36
2202,131,35,39684.35,2018-05-15,18:43:18
2203,109,41,31912.59,2024-05-05,23:17:11
2204,25,43,34321.61,2023-08-24,14:20:47
2205,187,17,48654.55,2020-03-09,03:57:17
2206,157,28,27769.52,2006-10-30,00:39:08
2207,61,10,9338.72,2021-01-11,22:53:14
2208,41,5,31558.14,2024-07-11,17:51:32
2209,18,37,20288.29,2014-08-11,15:19:10
2210,87,4,27744.08,2016-12-05,21:04:04
2211,20,45,21078.61,2024-03-02,03:46:30
2212,17,12,13101.86,2020-02-10,20:31:57
2213,82,27,14508.04,2011-02-26,14:32:44
2214,103,35,29703.52,2024-08-05,05:09:35
2215,101,47,25469.05,2024-06-23,21:24:24
2216,71,4,30471.99,2023-09-30,03:05:12
2217,196,50,10820.04,2024-01-08,03:17:58
2218,181,2,40829.63,2019-04-26,03:11:57
2219,36,25,2292.93,2014-07-06,23:28:06
2220,88,3,4426.72,2022-11-22,03:08:57
2221,80,18,14938.8,2022-04-08,20:22:14
2222,3,49,16854.13,2023-08-04,09:09:48
2223,86,10,38785.28,2006-12-25,01:03:23
2224,161,29,34343.14,2017-06-04,01:12:45
2225,109,37,48727.73,2023-01-17,12:53:32
2226,52,44,24961.41,2023-06-30,06:43:20
2227,134,9,6780.71,2020-11-06,03:16:53
2228,7,39,49412.11,2023-06-29,07:16:34
2229,119,40,22160.64,2018-10-13,14:49:14
2230,54,8,5052.64,2023-10-26,09:38:43
2231,199,3,9406.55,2016-12-11,08:40:53
2232,161,25,18145.55,2021-09-03,07:32:37
2233,19,6,8455.11,2010-12-24,10:32:17
2234,83,21,32478.73,2023-06-20,16:26:45
2235,8,34,22077.84,2022-10-29,01:33:17
2236,38,10,17638.83,2020-04-12,19:09:24
2237,200,12,40042.84,2024-06-15,11:06:02
2238,16,40,30674.43,2023-11-26,11:48:41
2239,16,19,12914.01,2022-01-17,19:57:56
2240,168,32,34416.95,2024-07-16,14:48:46
2241,48,17,30640.66,2016-10-24,21:49:23
2242,137,2,3984.07,2018-12-06,08:47:00
2243,20,24,6799.86,2024-06-23,05:30:02
2244,114,37,29799.99,2021-11-08,16:40:47
2245,182,15,27475.22,2018-07-18,05:02:23
2246,124,3,9439.94,2021-11-22,19:42:04
2247,98,31,16325.67,2018-11-02,12:18:13
2248,158,26,4039.31,2013-05-23,01:22:47
2249,91,38,17163.92,2019-10-28,09:08:27
2250,75,1,3095.09,2023-12-19,11:13:14
2251,94,19,40998.98,2012-04-29,22:29:21
2252,69,40,43923.77,2010-04-11,22:35:42
2253,197,33,4568.38,2020-12-03,10:59:05
2254,40,42,33786.48,2020-12-15,20:39:52
2255,36,2,13340.05,2014-08-21,03:28:19
2256,195,50,15608.83,2024-05-19,11:16:20
2257,92,18,25316.71,2018-09-17,15:02:47
2258,92,17,42983.74,2024-01-21,20:03:04
2259,94,16,12847.43,2019-06-17,19:49:37
2260,107,21,28498.7,2014-12-30,09:09:56
2261,129,45,36598.19,2024-05-17,07:20:33
2262,54,15,36754.71,2018-06-03,00:55:53
2263,155,29,37214.9,2016-07-20,05:33:08
2264,109,28,42984.67,2024-02-22,21:18:27
2265,106,44,6711.87,2021-09-13,04:58:22
2266,3,30,6171.03,2020-09-27,22:00:04
2267,152,23,40889.26,2023-11-17,05:53:35
2268,197,5,2205.03,2023-07-02,03:26:52
2269,28,22,1691.15,2022-05-06,07:59:27
2270,35,50,40449.35,2024-06-06,17:55:39
2271,194,17,10572.37,2017-01-29,19:29:30
2272,54,18,18585.97,2022-04-02,00:17:40
2273,149,11,1255.37,2024-06-25,18:58:53
2274,179,50,13004.38,2012-03-02,22:10:04
2275,67,23,14296.62,2012-03-06,20:22:28
2276,99,17,47718.39,2021-07-27,11:57:06
2277,17,23,7004.14,2023-09-10,17:12:18
2278,182,14,41427.3,2024-06-29,11:18:21
2279,146,8,22982.07,2006-07-02,17:25:48
2280,181,14,37994.22,2020-04-13,19:05:53
2281,199,24,12156.45,2017-11-28,15:00:24
2282,94,13,39882.05,2013-07-24,00:08:33
2283,60,5,217.93,2022-12-17,05:25:03
2284,132,20,24244.29,2016-11-16,12:25:49
2285,134,18,21673.69,2023-08-31,03:03:48
2286,6,35,24356.51,2010-08-17,08:06:28
2287,45,18,19715.66,2022-09-13,10:10:05
2288,170,11,30193.45,2023-08-23,10:40:01
2289,98,47,24829.39,2013-05-12,14:38:47
2290,117,25,11024.18,2020-03-31,08:39:19
2291,37,32,32002.11,2014-06-08,09:42:44
2292,14,38,32062.94,2012-11-29,23:57:58
2293,69,41,12399.79,2020-11-17,07:57:39
2294,2,11,19764.26,2023-12-09,03:57:40
2295,122,50,28604.96,2021-08-04,17:28:38
2296,18,48,27551.34,2015-04-09,05:52:21
2297,188,38,32792.09,2019-06-13,22:13:46
2298,117,44,11030.48,2024-02-12,04:58:50
2299,165,27,2201.48,2016-12-08,12:37:56
2300,91,40,12737.92,2017-07-02,19:28:27
2301,5,23,40373.66,2020-09-10,23:23:16
2302,71,31,14947.79,2024-03-20,21:22:12
2303,144,45,15013.76,2013-11-28,04:43:52
2304,75,2,45118.23,2022-11-11,06:29:03
2305,122,40,5979.06,2023-12-04,19:23:23
2306,191,39,34170.77,2024-08-17,10:56:49
2307,84,48,27710.14,2024-04-06,22:21:35
2308,189,39,21420.38,2022-01-07,03:10:53
2309,32,12,33144.26,2024-06-30,08:45:14
2310,48,48,43602.94,2018-02-14,13:23:44
2311,11,41,49237.07,2013-04-18,13:40:00
2312,121,32,26021.37,2018-12-18,12:45:15
2313,133,22,11373.88,2024-05-29,04:24:54
2314,34,28,45816.27,2023-08-10,14:25:48
2315,23,12,2977.51,2023-08-27,12:40:02
2316,98,10,14887.47,2015-10-09,20:14:14
2317,21,50,44614.08,2005-11-28,15:15:12
2318,11,14,24743.38,2010-10-01,09:03:39
2319,3,25,30653.76,2022-01-21,23:04:33
2320,180,38,23504.17,2010-09-30,16:29:12
2321,103,11,28560.93,2024-07-01,01:03:33
2322,125,22,11361.58,2024-07-05,07:39:04
2323,171,19,28675.22,2021-10-27,14:01:05
2324,74,44,45571.36,2014-06-17,19:46:59
2325,112,45,31784.43,2023-03-07,03:13:05
2326,7,36,909.0,2019-02-15,18:09:41
2327,114,34,43070.91,2020-03-02,15:08:40
2328,132,33,25929.19,2022-12-16,19:52:54
2329,186,49,41272.18,2018-03-31,04:43:42
2330,157,32,17116.05,2019-09-09,22:45:11
2331,94,33,12196.48,2009-10-13,08:09:20
2332,194,2,6940.11,2019-11-24,22:04:30
2333,2,1,38049.67,2024-06-06,19:48:47
2334,178,2,41066.11,2024-08-16,19:22:04
2335,131,46,20941.8,2016-04-10,10:12:23
2336,157,6,49238.79,2008-10-20,07:10:53
2337,141,20,35750.56,2017-12-14,14:18:02
2338,100,32,7313.43,2022-09-25,07:23:55
2339,174,9,49505.33,2015-08-01,03:25:29
2340,26,12,49503.86,2020-01-17,21:11:16
2341,137,32,48467.17,2017-09-02,05:12:50
2342,149,4,6477.07,2024-06-30,16:32:56
2343,66,19,43080.78,2022-04-01,15:37:16
2344,124,24,25849.36,2024-05-11,08:18:37
2345,165,19,14663.11,2024-06-09,02:41:11
2346,23,30,23174.7,2021-08-07,14:58:55
2347,62,39,34067.35,2024-02-06,07:29:43
2348,169,25,14043.56,2023-05-18,09:27:31
2349,174,10,20940.04,2018-01-26,00:02:45
2350,99,13,5865.48,2017-07-22,02:10:38
2351,98,11,19156.43,2021-04-02,20:03:41
2352,93,23,37762.89,2021-06-19,06:52:15
2353,125,1,14126.81,2011-05-29,10:12:32
2354,149,5,18151.32,2024-06-01,23:03:23
2355,39,29,14543.33,2015-09-16,04:03:04
2356,86,6,37360.85,2011-02-08,21:10:29
2357,150,23,29775.93,2024-03-08,14:43:07
2358,43,45,1721.53,2017-09-26,12:49:49
2359,135,23,20172.45,2022-07-18,18:55:53
2360,96,24,23330.78,2020-08-17,20:41:31
2361,106,50,30023.72,2021-10-07,03:37:03
2362,17,43,10077.21,2022-05-04,10:35:24
2363,169,35,33938.18,2023-07-25,21:06:15
2364,25,42,28936.34,2020-07-24,21:31:01
2365,52,17,31568.59,2024-02-11,15:24:14
2366,118,20,43832.47,2013-09-22,00:55:17
2367,182,49,32821.95,2022-07-28,14:00:47
2368,31,19,38115.6,2011-07-19,08:47:28
2369,48,28,14873.7,2017-12-24,09:10:59
2370,137,46,20599.49,2022-07-09,19:40:28
2371,178,27,2589.37,2024-08-21,15:59:58
2372,127,1,28451.79,2024-08-06,09:16:47
2373,103,29,41161.25,2024-07-28,18:56:34
2374,40,21,40238.94,2022-12-30,18:49:23
2375,16,26,37403.46,2019-04-17,13:33:18
2376,200,48,30020.8,2024-06-27,07:22:00
2377,168,5,25384.99,2020-10-22,00:38:28
2378,143,34,27343.43,2017-09-10,23:11:29
2379,122,30,3779.68,2022-08-08,08:38:03
2380,108,11,33614.16,2022-01-16,01:37:57
2381,34,26,56.68,2019-11-29,21:40:54
2382,8,27,322.49,2018-02-27,10:00:53
2383,66,3,17354.66,2021-07-26,03:47:26
2384,18,11,20222.18,2016-04-21,04:55:47
2385,134,33,2583.32,2017-04-12,23:16:37
